"lot_id","Block","Lot","Address","ZipCode","latitude","longitude"
"1_10",1,10,"1 GOVERNORS ISLAND",10004,40.6887988998466,-74.0186746775176
"1_101",1,101,"1 LIBERTY ISLAND",10004,40.6899195850339,-74.0453370680569
"1_201",1,201,"1 ELLIS ISLAND",10004,40.6981883376789,-74.0413288185189
"2_1",2,1,"MARGINAL STREET",10004,40.7003688889725,-74.0129111696961
"2_2",2,2,"10 SOUTH STREET",10004,40.7005501844002,-74.0115876259819
"2_23",2,23,"1 PIER 6",10004,40.7011707136515,-74.0092434988478
"3_1",3,1,"10 BATTERY PARK",10280,40.7028059037752,-74.0156310209867
"3_3",3,3,"PETER MINUIT PLAZA",10004,40.7019525923539,-74.0131459026617
"3_10",3,10,"1 SOUTH STREET",10004,40.7009176600422,-74.0144440391975
"4_7501",4,7501,"1 WATER STREET",10004,40.7021530832575,-74.0120206928162
"5_10",5,10,"115 BROAD STREET",10004,40.7027762732845,-74.0107224283821
"5_7501",5,7501,"125 BROAD STREET",10004,40.7022657576104,-74.0106069358834
"6_1",6,1,"24 SOUTH STREET",10004,40.7026089162628,-74.0099000982202
"7_27",7,27,"30 WATER STREET",10004,40.7032895161078,-74.011021861223
"7_28",7,28,"28 WATER STREET",10004,40.703259318151,-74.0110795622841
"7_29",7,29,"26 WATER STREET",10004,40.703245588058,-74.0111444792994
"7_30",7,30,"24 WATER STREET",10004,40.703204408519,-74.0112274247995
"7_31",7,31,"105 BROAD STREET",10004,40.7031714589547,-74.0113536510767
"7_33",7,33,"101 BROAD STREET",10004,40.7032922314642,-74.0113248186044
"7_35",7,35,"99 BROAD STREET",10004,40.7033965300521,-74.011350082773
"7_37",7,37,"58 PEARL STREET",10004,40.7033992910572,-74.0111841779898
"7_38",7,38,"60 PEARL STREET",10004,40.7034404719544,-74.0110868056681
"7_7501",7,7501,"1 COENTIES SLIP",10004,40.7034267772491,-74.0107802392094
"7_7502",7,7502,"32 WATER STREET",10004,40.7033800995551,-74.0109569567713
"8_39",8,39,"32 PEARL STREET",10004,40.7031192113297,-74.0122985768257
"8_44",8,44,"102 BROAD STREET",10004,40.7031439551766,-74.0119090662004
"8_51",8,51,"6 WATER STREET",10004,40.7029710009258,-74.0122336304533
"8_7501",8,7501,"39 WHITEHALL STREET",10004,40.7029352705761,-74.012680843641
"9_1",9,1,"34 WHITEHALL STREET",10004,40.7027595355834,-74.0133011456434
"9_7",9,7,"7 STATE STREET",10004,40.7026085291048,-74.0136798077974
"9_14",9,14,"17 STATE STREET",10004,40.7028912161866,-74.0138782292714
"9_29",9,29,"24 WHITEHALL STREET",10004,40.7033468649425,-74.0137304521708
"10_1",10,1,"100 BROAD STREET",10004,40.7034650685835,-74.0121399484931
"10_14",10,14,"33 WHITEHALL STREET",10004,40.7033826673007,-74.0126809287445
"10_15",10,15,"27 WHITEHALL STREET",10004,40.703489691114,-74.0128793143489
"10_16",10,16,"90 BROAD STREET",10004,40.703805439073,-74.0119524642651
"10_19",10,19,"25 BRIDGE STREET",10004,40.7037230515319,-74.0123744279485
"10_23",10,23,"1 WHITEHALL STREET",10004,40.7038080975106,-74.01275674949
"10_32",10,32,"6 STONE STREET",10004,40.7038849813722,-74.0124790512112
"10_33",10,33,"8 STONE STREET",10004,40.7038410845429,-74.0122987100015
"11_1",11,1,"2 BROADWAY",10004,40.7045217275435,-74.0128362333781
"11_7",11,7,"16 BEAVER STREET",10004,40.7048236885711,-74.0125008672119
"11_9",11,9,"18 BEAVER STREET",10004,40.7048182115185,-74.012385451378
"11_10",11,10,"20 BEAVER STREET",10004,40.7048182215705,-74.0122916768492
"11_11",11,11,"22 BEAVER STREET",10004,40.7048182307815,-74.0122051157458
"11_12",11,12,"24 BEAVER STREET",10004,40.704815494783,-74.0121221608559
"11_14",11,14,"26 BEAVER STREET",10004,40.7048127639949,-74.0119887119998
"11_15",11,15,"70 BROAD STREET",10004,40.7048100423036,-74.0117650953497
"11_17",11,17,"74 BROAD STREET",10004,40.7046453501427,-74.0118263802409
"11_21",11,21,"80 BROAD STREET",10004,40.7043104862505,-74.0118515676312
"11_26",11,26,"88 BROAD STREET",10004,40.704104627775,-74.0118623510557
"11_29",11,29,"11 STONE STREET",10004,40.7042006552767,-74.0122374627904
"11_7501",11,7501,"15 STONE STREET",10004,40.7042061608115,-74.0120859832579
"12_1",12,1,"2 WHITEHALL STREET",10004,40.7040357988018,-74.0137486274197
"12_28",12,28,"WHITEHALL STREET",10004,40.704996479318,-74.0136406238811
"13_1",13,1,"1 BROADWAY",10004,40.7049497188393,-74.0144557329967
"13_5",13,5,"11 BROADWAY",10004,40.7052818582949,-74.0142718613927
"13_27",13,27,"25 BROADWAY",10004,40.7057594805108,-74.0140014563745
"15_22",15,22,"21 WEST STREET",10006,40.7063823453056,-74.015534476077
"15_7501",15,7501,"17 BATTERY PLACE",10004,40.7056000462346,-74.0158372611983
"15_7502",15,7502,"20 WEST STREET",10004,40.7061819672828,-74.0156101718987
"16_1",16,1,"22 BATTERY PLACE",10280,40.7041010816204,-74.0180333695229
"16_3",16,3,"JOE DIMAGGIO HIGHWAY",10282,40.7141309131757,-74.0147535159686
"16_10",16,10,"18 1 PLACE",10280,40.7059893894743,-74.0186001442007
"16_15",16,15,"50 BATTERY PLACE",10280,40.7066674158812,-74.0181639090377
"16_20",16,20,"70 BATTERY PLACE",10280,40.7072987834781,-74.0177024046638
"16_40",16,40,"55 BATTERY PLACE",10280,40.7063710913024,-74.0174532893311
"16_100",16,100,"345 SOUTH END AVENUE",10280,40.7110564647181,-74.0170360983103
"16_120",16,120,"200 LIBERTY STREET",10281,40.7106449597176,-74.0155571116513
"16_125",16,125,"225 LIBERTY STREET",10007,40.7124537918281,-74.0153050350145
"16_140",16,140,"200 VESEY STREET",10281,40.7135352851147,-74.014868814031
"16_150",16,150,"250 VESEY STREET",10281,40.7140319515393,-74.015882551201
"16_160",16,160,"MARGINAL STREET",10281,40.7128899496678,-74.017144781411
"16_180",16,180,"20 RIVER TERRACE",10282,40.716573564921,-74.016135671273
"16_185",16,185,"211 NORTH END AVENUE",10282,40.7162854576501,-74.0154610302042
"16_190",16,190,"22 RIVER TERRACE",10282,40.7172707760838,-74.0158328195899
"16_195",16,195,"325 NORTH END AVENUE",10282,40.7169524969013,-74.0149886195515
"16_200",16,200,"400 CHAMBERS STREET",10282,40.7177182797841,-74.0150284732843
"16_205",16,205,"455 NORTH END AVENUE",10282,40.7175207191531,-74.0145450371223
"16_210",16,210,"399 CHAMBERS STREET",10282,40.7182617882933,-74.0146714592555
"16_215",16,215,"345 CHAMBERS STREET",10282,40.7180093731389,-74.013841695583
"16_220",16,220,"450 NORTH END AVENUE",10282,40.7171475374809,-74.0136827918844
"16_221",16,221,"201 WARREN STREET",10282,40.7170075204901,-74.0139677455543
"16_225",16,225,"1 NORTH END AVENUE",10281,40.7145313521765,-74.016907125889
"16_260",16,260,"200 WEST STREET",10282,40.7147238209167,-74.0144434238163
"16_7501",16,7501,"377 RECTOR PLACE",10280,40.7098513842754,-74.0178906457861
"16_7502",16,7502,"350 ALBANY STREET",10280,40.7101066966523,-74.0175696914088
"16_7503",16,7503,"250 SOUTH END AVENUE",10280,40.7097473418798,-74.0161412328281
"16_7504",16,7504,"300 ALBANY STREET",10280,40.7099146695233,-74.0168590640584
"16_7505",16,7505,"380 RECTOR PLACE",10280,40.7090773346658,-74.0180599643677
"16_7506",16,7506,"280 RECTOR PLACE",10280,40.7086658023727,-74.0168587482009
"16_7507",16,7507,"300 RECTOR PLACE",10280,40.7089099833352,-74.0175477343781
"16_7508",16,7508,"200 RECTOR PLACE",10280,40.7084709903597,-74.0164006213124
"16_7509",16,7509,"21 SOUTH END AVENUE",10280,40.7083115366713,-74.0181174673189
"16_7510",16,7510,"99 BATTERY PLACE",10280,40.7076228305487,-74.0165951833188
"16_7511",16,7511,"2 SOUTH END AVENUE",10280,40.707921914342,-74.0172444962984
"16_7512",16,7512,"102 NORTH END AVENUE",10282,40.7149899551709,-74.0152767592732
"16_7513",16,7513,"10 LITTLE WEST STREET",10280,40.7055723539734,-74.0175252152789
"16_7514",16,7514,"30 LITTLE WEST STREET",10280,40.7062284171597,-74.0170961798605
"16_7515",16,7515,"225 RECTOR PLACE",10280,40.7094317147917,-74.0159932709423
"16_7516",16,7516,"1 RIVER TERRACE",10282,40.7154811268539,-74.0163013421347
"16_7517",16,7517,"70 BATTERY PLACE",10280,40.7069750126925,-74.0169629186473
"16_7518",16,7518,"333 RECTOR PLACE",10280,40.7096922871075,-74.0172413473196
"16_7519",16,7519,"300 NORTH END AVENUE",10282,40.7166122279864,-74.0143500419142
"16_7520",16,7520,"200 NORTH END AVENUE",10282,40.715972647735,-74.0147539236416
"17_18",17,18,"50 WEST STREET",10006,40.7077630332264,-74.0149937670237
"17_29",17,29,"90 WASHINGTON STREET",10006,40.708073210201,-74.0148495612381
"17_45",17,45,"25 WEST STREET",10006,40.7071344496669,-74.0152424974638
"17_118",17,118,"45 WEST STREET",10006,40.7076257884604,-74.0150442322583
"17_7502",17,7502,"33 RECTOR STREET",10006,40.7083065015468,-74.0149542133505
"18_100",18,100,"56 GREENWICH STREET",10006,40.7064236238865,-74.0147193489884
"18_7501",18,7501,"88 GREENWICH STREET",10006,40.7078756828935,-74.0140884659447
"19_8",19,8,"65 GREENWICH STREET",10006,40.7071154295263,-74.0137059805442
"19_11",19,11,"67 GREENWICH STREET",10006,40.7071675830412,-74.0136807433886
"19_13",19,13,"42 TRINITY PLACE",10006,40.7074036476542,-74.013554551995
"19_18",19,18,"81 GREENWICH STREET",10006,40.7075957933775,-74.0134499920385
"19_19",19,19,"46 TRINITY PLACE",10006,40.7076671626999,-74.0134031171694
"19_21",19,21,"87 GREENWICH STREET",10006,40.7078236045325,-74.0134861067574
"19_24",19,24,"50 TRINITY PLACE",10006,40.7077632415559,-74.0132985371979
"20_1",20,1,"29 BROADWAY",10006,40.7061465406884,-74.0135975777975
"20_4",20,4,"39 BROADWAY",10006,40.7063441836023,-74.0134280987344
"20_9",20,9,"45 BROADWAY",10006,40.7065418254305,-74.0132658322781
"20_12",20,12,"47 BROADWAY",10006,40.7066680957542,-74.0131684734606
"20_13",20,13,"49 BROADWAY",10006,40.7067312306788,-74.0131215973217
"20_16",20,16,"55 BROADWAY",10006,40.7068547561136,-74.0130242374181
"21_1",21,1,"61 BROADWAY",10006,40.7071045506895,-74.0128367307294
"21_4",21,4,"65 BROADWAY",10006,40.7073268957287,-74.0126636448206
"21_6",21,6,"69 BROADWAY",10006,40.7074915981147,-74.0125121881004
"22_13",22,13,"26 BROADWAY",10004,40.7054274925819,-74.0129013292111
"22_17",22,17,"32 BROADWAY",10004,40.7057953082775,-74.0127463094758
"22_20",22,20,"42 BROADWAY",10004,40.7059874584469,-74.0125948616256
"22_24",22,24,"50 BROADWAY",10004,40.70623175932,-74.0124398158479
"22_28",22,28,"52 BROADWAY",10004,40.7064842954228,-74.0122739500428
"23_7",23,7,"80 BROADWAY",10004,40.7071211270943,-74.0118304263107
"23_19",23,19,"2 BROAD STREET",10004,40.7070306137316,-74.0111920009101
"23_50",23,50,"20 BROAD STREET",10004,40.706613383002,-74.0114624415972
"24_1",24,1,"60 BROAD STREET",10004,40.7053123100078,-74.0119996220577
"24_19",24,19,"44 NEW STREET",10004,40.7058530225489,-74.0120574276891
"24_29",24,29,"30 BROAD STREET",10004,40.7062730130696,-74.0116535430158
"24_36",24,36,"50 BROAD STREET",10004,40.7057267836302,-74.0118626397148
"24_7501",24,7501,"40 BROAD STREET",10004,40.7060204811825,-74.0117869496462
"25_1",25,1,"55 BROAD STREET",10004,40.7052767233947,-74.0110474369475
"25_7",25,7,"43 BROAD STREET",10004,40.7055402280204,-74.010971738829
"25_10",25,10,"41 BROAD STREET",10004,40.7057515638127,-74.0110871900349
"25_19",25,19,"25 BROAD STREET",10004,40.7059190249026,-74.0107662151554
"25_27",25,27,"40 EXCHANGE PLACE",10005,40.705685763809,-74.0102864784502
"25_7501",25,7501,"15 WILLIAM STREET",10004,40.7053673646757,-74.0103585641672
"26_14",26,14,"37 WALL STREET",10005,40.7063033408926,-74.0102288650593
"26_21",26,21,"45 WALL STREET",10005,40.7062073012954,-74.0099186665666
"26_7501",26,7501,"15 BROAD STREET",10005,40.706531123691,-74.0105895805497
"27_9",27,9,"63 WALL STREET",10005,40.7056282488884,-74.0087752385907
"27_17",27,17,"67 WALL STREET",10005,40.7055459339433,-74.0084001255399
"27_7501",27,7501,"55 WALL STREET",10005,40.7059301283953,-74.0093415416682
"27_7502",27,7502,"20 EXCHANGE PLACE",10004,40.7054607550367,-74.009568700984
"28_1",28,1,"3 HANOVER SQUARE",10004,40.7050023748623,-74.0096227360284
"28_5",28,5,"5 HANOVER SQUARE",10004,40.7050682811158,-74.0092332191093
"28_12",28,12,"76 BEAVER STREET",10005,40.7051314407318,-74.008850914515
"28_15",28,15,"80 BEAVER STREET",10005,40.7051506623524,-74.0087427151466
"28_7501",28,7501,"82 BEAVER STREET",10005,40.705213807634,-74.0085335328503
"29_1",29,1,"91 BROAD STREET",10004,40.7039921728394,-74.0110544374091
"29_19",29,19,"75 PEARL STREET",10004,40.7039949626732,-74.0105747510057
"29_22",29,22,"77 PEARL STREET",10004,40.7040416309386,-74.0104954116535
"29_23",29,23,"79 PEARL STREET",10004,40.7040855543841,-74.0104160717613
"29_24",29,24,"81 PEARL STREET",10004,40.7041294774508,-74.01034033844
"29_25",29,25,"83 PEARL STREET",10004,40.7041761442668,-74.0102754254752
"29_26",29,26,"52 STONE STREET",10004,40.7042200662811,-74.0102105119991
"29_29",29,29,"58 STONE STREET",10004,40.7043628092769,-74.0100374128354
"29_36",29,36,"1 WILLIAM STREET",10004,40.7047882484324,-74.0100302634715
"29_43",29,43,"9 SOUTH WILLIAM STREET",10004,40.7045796250082,-74.0102718809678
"29_45",29,45,"13 SOUTH WILLIAM STREET",10004,40.7045219781656,-74.0103476127154
"29_46",29,46,"15 SOUTH WILLIAM STREET",10004,40.7044835469093,-74.0103981004743
"29_47",29,47,"17 SOUTH WILLIAM STREET",10004,40.7044506045051,-74.010455802421
"29_48",29,48,"19 SOUTH WILLIAM STREET",10004,40.7044149169776,-74.0105171105686
"29_70",29,70,"75 BROAD STREET",10004,40.7046838357489,-74.0112384940819
"29_73",29,73,"44 BEAVER STREET",10004,40.7049034603909,-74.0107840847256
"29_86",29,86,"14 SOUTH WILLIAM STREET",10004,40.704689367399,-74.0107984769147
"29_7501",29,7501,"48 BEAVER STREET",10004,40.7049556454487,-74.010408994273
"29_7502",29,7502,"1 HANOVER SQUARE",10004,40.7045110440082,-74.0098354601743
"29_7503",29,7503,"21 SOUTH WILLIAM STREET",10004,40.7043655002756,-74.0106361234834
"29_7504",29,7504,"54 STONE STREET",10004,40.7042832038346,-74.0101203545757
"30_1",30,1,"2 COENTIES SLIP",10004,40.7036573720324,-74.0104051849093
"30_3",30,3,"76 PEARL STREET",10004,40.7037067839768,-74.0103366662228
"30_4",30,4,"78 PEARL STREET",10004,40.7037561965233,-74.0102609341244
"30_5",30,5,"80 PEARL STREET",10004,40.7037754261285,-74.0100769976137
"30_19",30,19,"7 HANOVER SQUARE",10004,40.7040581730852,-74.0096550597794
"30_32",30,32,"44 WATER STREET",10004,40.7036052484853,-74.0101022184191
"30_33",30,33,"42 WATER STREET",10004,40.7035585808072,-74.0101779508827
"30_34",30,34,"40 WATER STREET",10004,40.7035091689564,-74.0102464695345
"31_1",31,1,"10 HANOVER SQUARE",10005,40.7045687634349,-74.0088580532063
"31_10",31,10,"126 PEARL STREET",10005,40.7048075779203,-74.0085947949548
"31_34",31,34,"90 WATER STREET",10005,40.7046730946053,-74.0084577228319
"31_7501",31,7501,"75 WALL STREET",10005,40.705040917473,-74.008118737373
"32_7501",32,7501,"55 WATER STREET",10004,40.7031826340002,-74.0091536122093
"33_1",33,1,"77 WATER STREET",10005,40.7042257167408,-74.0081979850662
"33_11",33,11,"95 WALL STREET",10005,40.7046759004317,-74.0075812938744
"33_22",33,22,"99 WALL STREET",10005,40.7047912012411,-74.0072603096877
"34_37",34,37,"100 OLD SLIP",10005,40.7036767523456,-74.0083566101988
"35_1",35,1,"77 FRONT STREET",10005,40.7038085473318,-74.0076930016355
"35_10",35,10,"111 WALL STREET",10005,40.7042642227218,-74.0069969644561
"36_18",36,18,"1 PIER 11",10005,40.702996200848,-74.0059364868184
"36_25",36,25,"13 SOUTH STREET",10005,40.7035699008402,-74.0050096301037
"36_30",36,30,"PIER14 SOUTH STREET",10005,40.7040969319392,-74.0040935745995
"37_1",37,1,"120 WALL STREET",10005,40.7047610835916,-74.0059582842428
"37_8",37,8,"110 WALL STREET",10005,40.70490927966,-74.0063550364261
"37_13",37,13,"129 FRONT STREET",10005,40.7051014287469,-74.0060665165031
"37_23",37,23,"180 MAIDEN LANE",10005,40.7052688871411,-74.0055147009707
"38_1",38,1,"100 WALL STREET",10005,40.705244118132,-74.006755416013
"38_17",38,17,"88 PINE STREET",10005,40.7056613553204,-74.0061675566912
"39_1",39,1,"82 WALL STREET",10005,40.7054581630488,-74.0075092478925
"39_4",39,4,"80 WALL STREET",10005,40.7056200932025,-74.0076751769129
"39_6",39,6,"160 PEARL STREET",10005,40.7057216627722,-74.0074732099591
"39_12",39,12,"110 MAIDEN LANE",10005,40.7061471428252,-74.0068023957243
"39_38",39,38,"126 WATER STREET",10005,40.705584439992,-74.0072315420478
"39_40",39,40,"122 WATER STREET",10005,40.7055487500555,-74.0073577745037
"39_41",39,41,"120 WATER STREET",10005,40.7055048319778,-74.007386623655
"39_7501",39,7501,"164 PEARL STREET",10005,40.7057738278217,-74.0072459896504
"40_3",40,3,"60 WALL STREET",10005,40.7062403516115,-74.0085048099442
"40_14",40,14,"48 WALL STREET",10005,40.7064763540983,-74.0091216032662
"40_16",40,16,"52 WILLIAM STREET",10005,40.7067096751439,-74.0089160467359
"40_7501",40,7501,"73 PINE STREET",10005,40.7059604285957,-74.0079024428908
"41_15",41,15,"60 PINE STREET",10005,40.7067234543728,-74.0081694377126
"41_22",41,22,"56 WILLIAM STREET",10005,40.7070061245642,-74.0087213175088
"41_24",41,24,"62 WILLIAM STREET",10005,40.7070967203568,-74.0084724576793
"41_7501",41,7501,"50 PINE STREET",10005,40.7069128131653,-74.0085806390857
"41_7502",41,7502,"54 PINE STREET",10005,40.7068496908144,-74.0084832467501
"41_7503",41,7503,"56 PINE STREET",10005,40.7068359783205,-74.0083281516648
"41_7504",41,7504,"66 PINE STREET",10005,40.7064627331515,-74.0077149487504
"42_1",42,1,"100 MAIDEN LANE",10005,40.7067180282592,-74.0072208445758
"42_22",42,22,"10 LIBERTY STREET",10005,40.7073629825468,-74.0081947640416
"42_31",42,31,"80 MAIDEN LANE",10005,40.707085788725,-74.0078015849087
"42_36",42,36,"90 MAIDEN LANE",10005,40.7069101444449,-74.007491377327
"43_1",43,1,"44 WALL STREET",10005,40.706783746496,-74.0093849431188
"43_2",43,2,"40 WALL STREET",10005,40.7069758521297,-74.0097204053026
"43_5",43,5,"30 WALL STREET",10005,40.7070965891336,-74.0100991406857
"43_6",43,6,"26 WALL STREET",10005,40.7073161552358,-74.0102686957996
"44_1",44,1,"26 NASSAU STREET",10005,40.707769137554,-74.0091253870405
"44_7501",44,7501,"18 PINE STREET",10005,40.7077279161639,-74.0097349424498
"46_1",46,1,"2 WALL STREET",10005,40.7077305154177,-74.0113255726219
"46_3",46,3,"100 BROADWAY",10005,40.7079665851242,-74.0111200203963
"46_9",46,9,"14 WALL STREET",10005,40.7076262683869,-74.0107628840264
"47_7501",47,7501,"120 BROADWAY",10005,40.7082191596426,-74.010521317675
"48_1",48,1,"140 BROADWAY",10005,40.7086501236967,-74.0101174106535
"49_1",49,1,"75 BROADWAY",10006,40.7081476450983,-74.0120578427424
"49_2",49,2,"111 BROADWAY",10006,40.7087131094056,-74.011639541908
"50_1",50,1,"115 BROADWAY",10006,40.7089354522385,-74.0114700547645
"51_1",51,1,"2 RECTOR STREET",10006,40.7080871385742,-74.0131687537899
"51_7",51,7,"68 TRINITY PLACE",10006,40.7084082971917,-74.0129812580736
"51_13",51,13,"78 TRINITY PLACE",10006,40.7087568991077,-74.0128298350761
"51_14",51,14,"123 GREENWICH STREET",10006,40.7091027460786,-74.0127685835844
"51_15",51,15,"88 TRINITY PLACE",10006,40.7089710306594,-74.0124655756115
"52_1",52,1,"96 TRINITY PLACE",10006,40.7092839476354,-74.0123357837727
"52_8",52,8,"133 GREENWICH STREET",10006,40.7093333177271,-74.0126640259976
"52_10",52,10,"137 GREENWICH STREET",10006,40.7095007494567,-74.0126532369088
"52_15",52,15,"104 TRINITY PLACE",10006,40.709459650928,-74.0119715129396
"52_21",52,21,"120 LIBERTY STREET",10006,40.7097670123093,-74.0124621174862
"52_22",52,22,"141 GREENWICH STREET",10006,40.7098328713017,-74.0126028021768
"52_30",52,30,"112 TRINITY PLACE",10006,40.7096298359427,-74.0118777622047
"52_7501",52,7501,"112 LIBERTY STREET",10006,40.7095611928199,-74.0121085960112
"52_7502",52,7502,"114 LIBERTY STREET",10006,40.7097039029167,-74.0122745428799
"53_2",53,2,"99 WASHINGTON STREET",10006,40.7082654348793,-74.0141246173113
"53_3",53,3,"103 WASHINGTON STREET",10006,40.7083724859521,-74.0140813571342
"53_4",53,4,"105 WASHINGTON STREET",10006,40.7084713022774,-74.0140417019944
"53_6",53,6,"109 WASHINGTON STREET",10006,40.7085728637897,-74.0139984403978
"53_12",53,12,"111 WASHINGTON STREET",10006,40.7087842193063,-74.0139263462364
"53_33",53,33,"110 GREENWICH STREET",10006,40.7087293654132,-74.0135800700394
"53_35",53,35,"108 GREENWICH STREET",10006,40.7086058463812,-74.0136197209698
"53_36",53,36,"106 GREENWICH STREET",10006,40.7085427112692,-74.0136665979553
"53_37",53,37,"102 GREENWICH STREET",10006,40.7084329181668,-74.0136882168951
"53_38",53,38,"98 GREENWICH STREET",10006,40.7083011626506,-74.0137459002584
"53_39",53,39,"96 GREENWICH STREET",10006,40.7082133259105,-74.0137819511097
"53_40",53,40,"94A GREENWICH STREET",10006,40.7081639175765,-74.013803582257
"53_41",53,41,"94 GREENWICH STREET",10006,40.7081117649079,-74.013821605912
"53_7501",53,7501,"120 GREENWICH STREET",10006,40.7090066076248,-74.0133997795536
"53_7502",53,7502,"123 WASHINGTON STREET",10006,40.7091602774,-74.0137136148908
"54_1",54,1,"5 ALBANY STREET",10006,40.7098273034565,-74.0132989489876
"55_14",55,14,"71 WEST STREET",10006,40.7090229433412,-74.0144962926674
"55_16",55,16,"80 WEST STREET",10006,40.7094291876932,-74.0143412816389
"55_7501",55,7501,"40 RECTOR STREET",10006,40.7086304216565,-74.0146585186607
"56_1",56,1,"140 WASHINGTON STREET",10006,40.7098464368955,-74.0139734589604
"56_4",56,4,"90 WEST STREET",10006,40.7099918743793,-74.0142584418687
"56_15",56,15,"148 WASHINGTON STREET",10006,40.710359733155,-74.013760752822
"56_20",56,20,"155 CEDAR STREET",10006,40.7103844029225,-74.0140348909713
"56_21",56,21,"97 WEST STREET",10006,40.710433791412,-74.0141755750167
"58_1",58,1,"185 GREENWICH STREET",10007,40.7116389531471,-74.0123434337687
"62_7501",62,7501,"1 LIBERTY PLAZA",10006,40.70921543908,-74.0112572928552
"63_1",63,1,"10 CORTLANDT STREET",10007,40.7102338333392,-74.0103268573649
"63_3",63,3,"22 CORTLANDT STREET",10007,40.710464377737,-74.010500029956
"63_6",63,6,"21 DEY STREET",10007,40.7105961006709,-74.0107777916564
"63_12",63,12,"5 DEY STREET",10007,40.7104836256318,-74.0101140819283
"63_13",63,13,"189 BROADWAY",10007,40.710426010301,-74.0098291189119
"63_15",63,15,"187 BROADWAY",10007,40.7103436612405,-74.0099012470023
"63_16",63,16,"183 BROADWAY",10007,40.7102887622568,-74.0099445229521
"63_17",63,17,"181 BROADWAY",10007,40.7102393521556,-74.0099950136651
"63_18",63,18,"179 BROADWAY",10007,40.7101789632959,-74.010041895646
"63_19",63,19,"177 BROADWAY",10007,40.7101185737842,-74.0100959915407
"63_20",63,20,"175 BROADWAY",10007,40.7100581848825,-74.0101428733452
"63_21",63,21,"173 BROADWAY",10007,40.7100087753313,-74.0101861497495
"64_1",64,1,"51 NASSAU STREET",10005,40.7090481854432,-74.0092734467431
"64_2",64,2,"22 MAIDEN LANE",10005,40.7091140718616,-74.0091219642135
"64_4",64,4,"55 NASSAU STREET",10005,40.7090619267734,-74.0090534251737
"64_5",64,5,"53 NASSAU STREET",10005,40.709026239157,-74.0091255591343
"64_7",64,7,"49 NASSAU STREET",10005,40.7089521210554,-74.0092445778878
"64_8",64,8,"53 LIBERTY STREET",10005,40.7088423194406,-74.0093816260164
"64_9",64,9,"59 LIBERTY STREET",10005,40.7089877689167,-74.0096593807364
"64_12",64,12,"150 BROADWAY",10038,40.7091798667781,-74.0100742076734
"64_15",64,15,"160 BROADWAY",10038,40.7093857318597,-74.0099840647902
"64_16",64,16,"170 BROADWAY",10038,40.7095312173351,-74.0098325939372
"64_20",64,20,"8 MAIDEN LANE",10038,40.709385766789,-74.0095728713737
"64_21",64,21,"10 MAIDEN LANE",10038,40.709341858342,-74.009479084174
"64_23",64,23,"14 MAIDEN LANE",10038,40.7092869710603,-74.0093816885975
"64_24",64,24,"16 MAIDEN LANE",10005,40.7092677667779,-74.0092698703376
"64_25",64,25,"8 LIBERTY PLACE",10005,40.7092046319817,-74.0093347866584
"64_7501",64,7501,"67 LIBERTY STREET",10005,40.709064608549,-74.0098217042819
"65_2",65,2,"63 NASSAU STREET",10038,40.7093775971292,-74.0087613043367
"65_4",65,4,"25 MAIDEN LANE",10038,40.7092732886821,-74.008858678378
"65_6",65,6,"21 MAIDEN LANE",10038,40.7094050303307,-74.008948869908
"65_7",65,7,"15 MAIDEN LANE",10038,40.7095340279927,-74.0090282405189
"65_10",65,10,"9 MAIDEN LANE",10038,40.7096575236963,-74.0092627105905
"65_16",65,16,"174 BROADWAY",10038,40.7097947234577,-74.0097280303295
"65_17",65,17,"176 BROADWAY",10038,40.7098304240557,-74.0095044025378
"65_20",65,20,"12 JOHN STREET",10038,40.7098304564164,-74.0091040273295
"65_22",65,22,"20 JOHN STREET",10038,40.7097042097683,-74.008945303096
"65_24",65,24,"24 JOHN STREET",10038,40.7095834527003,-74.0087829732168
"65_7501",65,7501,"65 NASSAU STREET",10038,40.7094873955611,-74.0086567167735
"65_7502",65,7502,"180 BROADWAY",10038,40.7100198236288,-74.00937097076
"66_1",66,1,"19 LIBERTY STREET",10005,40.70839223317,-74.0086818228925
"67_1",67,1,"59 MAIDEN LANE",10038,40.7086585258565,-74.0079821150016
"67_23",67,23,"56 NASSAU STREET",10038,40.7091223552375,-74.0084799290335
"67_30",67,30,"44 JOHN STREET",10038,40.7090949315737,-74.0081480866879
"67_31",67,31,"48 JOHN STREET",10038,40.7090318076121,-74.008068726277
"68_7",68,7,"83 MAIDEN LANE",10038,40.7075359589575,-74.0073616007065
"68_11",68,11,"75 MAIDEN LANE",10038,40.7078131782311,-74.0073904863192
"68_16",68,16,"84 WILLIAM STREET",10038,40.7079750977372,-74.0077187306695
"68_28",68,28,"15 GOLD STREET",10038,40.7078873041195,-74.0071163717526
"68_29",68,29,"13 GOLD STREET",10038,40.7077912380644,-74.0071055408763
"68_36",68,36,"100 WILLIAM STREET",10038,40.7083456744541,-74.0071993794687
"68_7501",68,7501,"80 JOHN STREET",10038,40.7081425828841,-74.0068567027411
"68_7502",68,7502,"90 WILLIAM STREET",10038,40.7080766701704,-74.0074734739792
"69_1",69,1,"217 PEARL STREET",10038,40.7072176285097,-74.0063155812236
"69_6",69,6,"211 PEARL STREET",10038,40.7070831103122,-74.0067519955421
